archetype,outfit_key,prompt
adult woman,casual,"A fitted ribbed tee in chocolate brown paired with high-rise gray denim, and hair styled in a relaxed ponytail."
adult woman,casual,"A drapey blouse in smoky mauve paired with tailored black pants, and hair styled in a low braided bun."
adult woman,casual,"A casual mock-neck knit in soft gray paired with cropped dark denim, and hair styled in a half-up twist."
adult woman,casual,"A breezy cotton top in pale mint tucked into beige straight-leg pants, and hair styled in a loose side braid."
adult woman,casual,"A relaxed scoop-neck tee in faded black paired with a pleated midi skirt in charcoal, and hair styled in a messy bun."
adult woman,casual,"A lightweight waffle-knit henley in soft ivory paired with olive tapered pants, and hair styled in a textured ponytail."
adult woman,casual,"A silky camisole in muted bronze layered under a soft gray cardigan with dark jeans, and hair styled in a low twisted ponytail."
adult woman,casual,"A casual crewneck sweater in dusty lavender paired with slim black trousers, and hair styled in a loose braided crown."
adult woman,casual,"A cotton poplin blouse in crisp white with subtle gathers paired with mid-rise denim, and hair styled in a smooth low bun."
adult woman,casual,"A relaxed knit tank in soft slate blue paired with a flowy black midi skirt, and hair styled in a casual top knot."
adult woman,casual,"A slouchy short-sleeve sweater in warm caramel paired with straight-leg jeans, and hair styled in a loose side ponytail."
adult woman,casual,"A draped cowl-neck top in muted berry paired with charcoal pants, and hair styled in a sleek pulled-back bun."
adult woman,casual,"A casual cotton tee in soft sunflower yellow paired with dark denim, and hair styled in a relaxed low braid."
adult woman,casual,"A lightweight knit blazer in gray layered over a black tank and slim jeans, and hair styled in a neat low ponytail."
adult woman,casual,"A breezy button-front dress in muted olive with subtle texture, and hair styled in a loose twisted bun."
adult woman,casual,"A soft ribbed scoop-neck top in pale taupe paired with black straight-leg pants, and hair styled in a casual half-up knot."
adult woman,casual,"A cotton dolman-sleeve blouse in slate green tucked into medium-wash denim, and hair styled in a relaxed side braid."
adult woman,casual,"A lightweight sweatshirt in heathered navy paired with gray jeans, and hair styled in a messy ponytail."
adult woman,casual,"A sleeveless wrap top in soft cream paired with a pleated midi skirt in warm brown, and hair styled in a low chignon."
adult woman,casual,"A casual striped tee in muted rust and ivory paired with black pants, and hair styled in a loose braided ponytail."
adult woman,casual,"A relaxed fit linen blouse in cool white paired with dusty blue trousers, and hair styled in a smooth low bun."
adult woman,casual,"A soft knit tee in charcoal paired with an A-line skirt in deep green, and hair styled in a casual top knot."
adult woman,casual,"A casual v-neck blouse in pale blush paired with straight-leg denim, and hair styled in a loose side bun."
adult woman,casual,"A cropped lightweight sweater in muted teal layered over a tank with black jeans, and hair styled in a half-up braid."
adult woman,casual,"A draped short-sleeve blouse in warm cinnamon paired with tailored navy pants, and hair styled in a low twisted ponytail."
adult woman,casual,"A soft jersey maxi dress in charcoal with subtle drape, and hair styled in a relaxed braided crown."
adult woman,casual,"A casual cotton shirt in pale gray worn loosely with dark denim, and hair styled in a neat low ponytail."
adult woman,casual,"A ribbed sleeveless top in muted olive paired with wide-leg black pants, and hair styled in a sleek low bun."
adult woman,casual,"A lightweight slub-knit tee in warm ivory paired with clay-colored jeans, and hair styled in a messy top knot."
adult woman,casual,"A soft peasant-style blouse in dusty blue paired with straight-cut black denim, and hair styled in a loose side braid."
adult woman,casual,"A relaxed jersey wrap skirt in charcoal paired with a fitted white tee, and hair styled in a casual ponytail."
adult woman,casual,"A drapey boat-neck top in muted rose paired with dark gray pants, and hair styled in a smooth low chignon."
adult woman,casual,"A cotton pullover in forest green paired with medium-wash jeans, and hair styled in a relaxed braided ponytail."
adult woman,casual,"A minimalist sleeveless blouse in soft black paired with a textured midi skirt in slate, and hair styled in a low bun."
adult woman,casual,"A lightweight knit tunic in warm sand paired with slim black pants, and hair styled in a loose half-up twist."
adult woman,casual,"A casual boxy tee in muted coral paired with dark denim, and hair styled in a messy low ponytail."
adult woman,casual,"A draped knit top in soft moss green paired with tailored charcoal trousers, and hair styled in a sleek pulled-back bun."
adult woman,casual,"A cotton blouse in pale sky blue tucked into beige straight-leg pants, and hair styled in a relaxed side braid."
adult woman,casual,"A soft jersey jumpsuit in muted navy with cropped sleeves, and hair styled in a low twisted bun."
adult woman,casual,"A casual henley-style dress in charcoal gray with subtle texture, and hair styled in a loose ponytail."
adult woman,casual,"A relaxed knit top in warm taupe paired with olive pants, and hair styled in a half-up knot."
adult woman,casual,"A silky short-sleeve blouse in muted jade paired with black denim, and hair styled in a smooth low ponytail."
adult woman,casual,"A lightweight cardigan in soft dove gray layered over a blush tank and straight-leg jeans, and hair styled in a casual bun."
adult woman,casual,"A cotton wrap-style skirt in deep indigo paired with a tucked-in ivory tee, and hair styled in a loose braided crown."
adult woman,casual,"A drapey v-neck knit in dusty plum paired with gray trousers, and hair styled in a low twisted ponytail."
adult woman,casual,"A relaxed popover blouse in warm apricot paired with dark denim, and hair styled in a soft side bun."
adult woman,casual,"A sleeveless knit shell in charcoal paired with a flowy black skirt, and hair styled in a sleek low bun."
adult woman,casual,"A casual cotton sweatshirt in muted sage paired with slim jeans, and hair styled in a messy ponytail."
adult woman,casual,"A soft woven blouse in pale lilac paired with straight-leg black pants, and hair styled in a loose half-up braid."
adult woman,casual,"A relaxed scoop-neck dress in heathered navy with subtle drape, and hair styled in a low chignon."
adult woman,casual,"A boxy linen top in creamy white paired with terracotta pants, and hair styled in a casual top knot."
adult woman,casual,"A draped short-sleeve top in soft espresso paired with mid-rise denim, and hair styled in a smooth side ponytail."
adult woman,casual,"A lightweight ribbed sweater in muted aqua paired with gray jeans, and hair styled in a loose braided ponytail."
adult woman,casual,"A casual cotton blouse in soft marigold tucked into black trousers, and hair styled in a relaxed low bun."
adult woman,casual,"A jersey midi dress in slate blue with gentle gathers, and hair styled in a loose twisted bun."
adult woman,casual,"A minimalist knit tee in warm beige paired with dark indigo denim, and hair styled in a half-up knot."
adult woman,casual,"A soft draped blouse in muted cranberry paired with tailored gray pants, and hair styled in a sleek low ponytail."
adult woman,casual,"A cotton utility-style top in olive green paired with black straight-leg jeans, and hair styled in a casual ponytail."
adult woman,casual,"A lightweight knit shrug over a charcoal tank with medium-wash denim, and hair styled in a loose side braid."
adult woman,casual,"A casual sleeveless blouse in pale stone paired with a pleated black midi skirt, and hair styled in a smooth low bun."
adult woman,casual,"A slouchy crewneck sweater in warm rust paired with gray jeans, and hair styled in a messy top knot."
